split,image_file,mask_file,image_path,mask_path,image_size_bytes,mask_size_bytes,width,height,channels,format
train,image_143.png,mask_143.png,data/dataset/train/images\image_143.png,data/dataset/train/masks\mask_143.png,31003,1169,128,128,4,PNG
train,image_1445.png,mask_1445.png,data/dataset/train/images\image_1445.png,data/dataset/train/masks\mask_1445.png,27205,833,128,128,4,PNG
train,image_1446.png,mask_1446.png,data/dataset/train/images\image_1446.png,data/dataset/train/masks\mask_1446.png,28346,542,128,128,4,PNG
train,image_1449.png,mask_1449.png,data/dataset/train/images\image_1449.png,data/dataset/train/masks\mask_1449.png,27071,645,128,128,4,PNG
train,image_1450.png,mask_1450.png,data/dataset/train/images\image_1450.png,data/dataset/train/masks\mask_1450.png,28421,698,128,128,4,PNG
train,image_1452.png,mask_1452.png,data/dataset/train/images\image_1452.png,data/dataset/train/masks\mask_1452.png,30693,1287,128,128,4,PNG
train,image_1453.png,mask_1453.png,data/dataset/train/images\image_1453.png,data/dataset/train/masks\mask_1453.png,27014,1037,128,128,4,PNG
train,image_1454.png,mask_1454.png,data/dataset/train/images\image_1454.png,data/dataset/train/masks\mask_1454.png,28701,706,128,128,4,PNG
train,image_1455.png,mask_1455.png,data/dataset/train/images\image_1455.png,data/dataset/train/masks\mask_1455.png,28990,739,128,128,4,PNG
train,image_1459.png,mask_1459.png,data/dataset/train/images\image_1459.png,data/dataset/train/masks\mask_1459.png,27271,1168,128,128,4,PNG
train,image_1460.png,mask_1460.png,data/dataset/train/images\image_1460.png,data/dataset/train/masks\mask_1460.png,28570,1102,128,128,4,PNG
train,image_1461.png,mask_1461.png,data/dataset/train/images\image_1461.png,data/dataset/train/masks\mask_1461.png,27895,807,128,128,4,PNG
train,image_1463.png,mask_1463.png,data/dataset/train/images\image_1463.png,data/dataset/train/masks\mask_1463.png,25907,532,128,128,4,PNG
train,image_147.png,mask_147.png,data/dataset/train/images\image_147.png,data/dataset/train/masks\mask_147.png,27685,771,128,128,4,PNG
train,image_1479.png,mask_1479.png,data/dataset/train/images\image_1479.png,data/dataset/train/masks\mask_1479.png,26564,936,128,128,4,PNG
train,image_148.png,mask_148.png,data/dataset/train/images\image_148.png,data/dataset/train/masks\mask_148.png,26958,909,128,128,4,PNG
train,image_1490.png,mask_1490.png,data/dataset/train/images\image_1490.png,data/dataset/train/masks\mask_1490.png,26536,600,128,128,4,PNG
train,image_1493.png,mask_1493.png,data/dataset/train/images\image_1493.png,data/dataset/train/masks\mask_1493.png,26666,760,128,128,4,PNG
train,image_1495.png,mask_1495.png,data/dataset/train/images\image_1495.png,data/dataset/train/masks\mask_1495.png,28896,779,128,128,4,PNG
train,image_1496.png,mask_1496.png,data/dataset/train/images\image_1496.png,data/dataset/train/masks\mask_1496.png,26509,671,128,128,4,PNG
train,image_1497.png,mask_1497.png,data/dataset/train/images\image_1497.png,data/dataset/train/masks\mask_1497.png,14295,722,128,128,4,PNG
train,image_1498.png,mask_1498.png,data/dataset/train/images\image_1498.png,data/dataset/train/masks\mask_1498.png,27643,1001,128,128,4,PNG
train,image_1499.png,mask_1499.png,data/dataset/train/images\image_1499.png,data/dataset/train/masks\mask_1499.png,30412,1082,128,128,4,PNG
train,image_150.png,mask_150.png,data/dataset/train/images\image_150.png,data/dataset/train/masks\mask_150.png,24204,845,128,128,4,PNG
train,image_1501.png,mask_1501.png,data/dataset/train/images\image_1501.png,data/dataset/train/masks\mask_1501.png,23071,528,128,128,4,PNG
train,image_1502.png,mask_1502.png,data/dataset/train/images\image_1502.png,data/dataset/train/masks\mask_1502.png,29370,900,128,128,4,PNG
train,image_1503.png,mask_1503.png,data/dataset/train/images\image_1503.png,data/dataset/train/masks\mask_1503.png,32732,1628,128,128,4,PNG
train,image_1504.png,mask_1504.png,data/dataset/train/images\image_1504.png,data/dataset/train/masks\mask_1504.png,26711,875,128,128,4,PNG
train,image_1505.png,mask_1505.png,data/dataset/train/images\image_1505.png,data/dataset/train/masks\mask_1505.png,25832,725,128,128,4,PNG
train,image_1506.png,mask_1506.png,data/dataset/train/images\image_1506.png,data/dataset/train/masks\mask_1506.png,26146,831,128,128,4,PNG
train,image_1509.png,mask_1509.png,data/dataset/train/images\image_1509.png,data/dataset/train/masks\mask_1509.png,24820,543,128,128,4,PNG
train,image_1515.png,mask_1515.png,data/dataset/train/images\image_1515.png,data/dataset/train/masks\mask_1515.png,28147,746,128,128,4,PNG
train,image_1516.png,mask_1516.png,data/dataset/train/images\image_1516.png,data/dataset/train/masks\mask_1516.png,28655,760,128,128,4,PNG
train,image_1520.png,mask_1520.png,data/dataset/train/images\image_1520.png,data/dataset/train/masks\mask_1520.png,26626,517,128,128,4,PNG
train,image_1523.png,mask_1523.png,data/dataset/train/images\image_1523.png,data/dataset/train/masks\mask_1523.png,24385,785,128,128,4,PNG
train,image_1540.png,mask_1540.png,data/dataset/train/images\image_1540.png,data/dataset/train/masks\mask_1540.png,28653,674,128,128,4,PNG
train,image_1541.png,mask_1541.png,data/dataset/train/images\image_1541.png,data/dataset/train/masks\mask_1541.png,26593,768,128,128,4,PNG
train,image_1544.png,mask_1544.png,data/dataset/train/images\image_1544.png,data/dataset/train/masks\mask_1544.png,26518,803,128,128,4,PNG
train,image_1546.png,mask_1546.png,data/dataset/train/images\image_1546.png,data/dataset/train/masks\mask_1546.png,26340,1009,128,128,4,PNG
train,image_1547.png,mask_1547.png,data/dataset/train/images\image_1547.png,data/dataset/train/masks\mask_1547.png,28299,1437,128,128,4,PNG
train,image_1548.png,mask_1548.png,data/dataset/train/images\image_1548.png,data/dataset/train/masks\mask_1548.png,25851,849,128,128,4,PNG
train,image_1549.png,mask_1549.png,data/dataset/train/images\image_1549.png,data/dataset/train/masks\mask_1549.png,28440,1069,128,128,4,PNG
train,image_1550.png,mask_1550.png,data/dataset/train/images\image_1550.png,data/dataset/train/masks\mask_1550.png,24553,647,128,128,4,PNG
train,image_1557.png,mask_1557.png,data/dataset/train/images\image_1557.png,data/dataset/train/masks\mask_1557.png,29710,559,128,128,4,PNG
train,image_1558.png,mask_1558.png,data/dataset/train/images\image_1558.png,data/dataset/train/masks\mask_1558.png,26201,579,128,128,4,PNG
train,image_1559.png,mask_1559.png,data/dataset/train/images\image_1559.png,data/dataset/train/masks\mask_1559.png,30288,695,128,128,4,PNG
train,image_1560.png,mask_1560.png,data/dataset/train/images\image_1560.png,data/dataset/train/masks\mask_1560.png,31884,907,128,128,4,PNG
train,image_1561.png,mask_1561.png,data/dataset/train/images\image_1561.png,data/dataset/train/masks\mask_1561.png,30057,939,128,128,4,PNG
train,image_1562.png,mask_1562.png,data/dataset/train/images\image_1562.png,data/dataset/train/masks\mask_1562.png,28643,660,128,128,4,PNG
train,image_1564.png,mask_1564.png,data/dataset/train/images\image_1564.png,data/dataset/train/masks\mask_1564.png,28612,631,128,128,4,PNG
train,image_1568.png,mask_1568.png,data/dataset/train/images\image_1568.png,data/dataset/train/masks\mask_1568.png,29666,863,128,128,4,PNG
train,image_1579.png,mask_1579.png,data/dataset/train/images\image_1579.png,data/dataset/train/masks\mask_1579.png,29153,549,128,128,4,PNG
train,image_1590.png,mask_1590.png,data/dataset/train/images\image_1590.png,data/dataset/train/masks\mask_1590.png,30608,634,128,128,4,PNG
train,image_1591.png,mask_1591.png,data/dataset/train/images\image_1591.png,data/dataset/train/masks\mask_1591.png,23998,702,128,128,4,PNG
train,image_1593.png,mask_1593.png,data/dataset/train/images\image_1593.png,data/dataset/train/masks\mask_1593.png,25657,742,128,128,4,PNG
train,image_1594.png,mask_1594.png,data/dataset/train/images\image_1594.png,data/dataset/train/masks\mask_1594.png,23474,673,128,128,4,PNG
train,image_1596.png,mask_1596.png,data/dataset/train/images\image_1596.png,data/dataset/train/masks\mask_1596.png,27379,818,128,128,4,PNG
train,image_1598.png,mask_1598.png,data/dataset/train/images\image_1598.png,data/dataset/train/masks\mask_1598.png,25188,812,128,128,4,PNG
train,image_1599.png,mask_1599.png,data/dataset/train/images\image_1599.png,data/dataset/train/masks\mask_1599.png,24979,578,128,128,4,PNG
train,image_16.png,mask_16.png,data/dataset/train/images\image_16.png,data/dataset/train/masks\mask_16.png,25297,574,128,128,4,PNG
train,image_160.png,mask_160.png,data/dataset/train/images\image_160.png,data/dataset/train/masks\mask_160.png,27748,550,128,128,4,PNG
train,image_1600.png,mask_1600.png,data/dataset/train/images\image_1600.png,data/dataset/train/masks\mask_1600.png,25895,546,128,128,4,PNG
train,image_1605.png,mask_1605.png,data/dataset/train/images\image_1605.png,data/dataset/train/masks\mask_1605.png,29799,684,128,128,4,PNG
train,image_1606.png,mask_1606.png,data/dataset/train/images\image_1606.png,data/dataset/train/masks\mask_1606.png,28195,625,128,128,4,PNG
train,image_1607.png,mask_1607.png,data/dataset/train/images\image_1607.png,data/dataset/train/masks\mask_1607.png,27202,580,128,128,4,PNG
train,image_1608.png,mask_1608.png,data/dataset/train/images\image_1608.png,data/dataset/train/masks\mask_1608.png,27191,701,128,128,4,PNG
train,image_1609.png,mask_1609.png,data/dataset/train/images\image_1609.png,data/dataset/train/masks\mask_1609.png,23429,499,128,128,4,PNG
train,image_1612.png,mask_1612.png,data/dataset/train/images\image_1612.png,data/dataset/train/masks\mask_1612.png,29284,548,128,128,4,PNG
train,image_1613.png,mask_1613.png,data/dataset/train/images\image_1613.png,data/dataset/train/masks\mask_1613.png,27728,562,128,128,4,PNG
train,image_1628.png,mask_1628.png,data/dataset/train/images\image_1628.png,data/dataset/train/masks\mask_1628.png,29187,647,128,128,4,PNG
train,image_1631.png,mask_1631.png,data/dataset/train/images\image_1631.png,data/dataset/train/masks\mask_1631.png,27361,853,128,128,4,PNG
train,image_1636.png,mask_1636.png,data/dataset/train/images\image_1636.png,data/dataset/train/masks\mask_1636.png,28181,672,128,128,4,PNG
train,image_1637.png,mask_1637.png,data/dataset/train/images\image_1637.png,data/dataset/train/masks\mask_1637.png,26939,581,128,128,4,PNG
train,image_1638.png,mask_1638.png,data/dataset/train/images\image_1638.png,data/dataset/train/masks\mask_1638.png,21974,750,128,128,4,PNG
train,image_1640.png,mask_1640.png,data/dataset/train/images\image_1640.png,data/dataset/train/masks\mask_1640.png,26367,840,128,128,4,PNG
train,image_1641.png,mask_1641.png,data/dataset/train/images\image_1641.png,data/dataset/train/masks\mask_1641.png,29720,653,128,128,4,PNG
train,image_1642.png,mask_1642.png,data/dataset/train/images\image_1642.png,data/dataset/train/masks\mask_1642.png,26104,513,128,128,4,PNG
train,image_1643.png,mask_1643.png,data/dataset/train/images\image_1643.png,data/dataset/train/masks\mask_1643.png,26385,529,128,128,4,PNG
train,image_1644.png,mask_1644.png,data/dataset/train/images\image_1644.png,data/dataset/train/masks\mask_1644.png,26610,530,128,128,4,PNG
train,image_1648.png,mask_1648.png,data/dataset/train/images\image_1648.png,data/dataset/train/masks\mask_1648.png,26710,737,128,128,4,PNG
train,image_1650.png,mask_1650.png,data/dataset/train/images\image_1650.png,data/dataset/train/masks\mask_1650.png,29356,620,128,128,4,PNG
train,image_1651.png,mask_1651.png,data/dataset/train/images\image_1651.png,data/dataset/train/masks\mask_1651.png,29774,617,128,128,4,PNG
train,image_1655.png,mask_1655.png,data/dataset/train/images\image_1655.png,data/dataset/train/masks\mask_1655.png,29208,602,128,128,4,PNG
train,image_166.png,mask_166.png,data/dataset/train/images\image_166.png,data/dataset/train/masks\mask_166.png,28809,480,128,128,4,PNG
train,image_1668.png,mask_1668.png,data/dataset/train/images\image_1668.png,data/dataset/train/masks\mask_1668.png,28973,498,128,128,4,PNG
train,image_1680.png,mask_1680.png,data/dataset/train/images\image_1680.png,data/dataset/train/masks\mask_1680.png,30012,588,128,128,4,PNG
train,image_1681.png,mask_1681.png,data/dataset/train/images\image_1681.png,data/dataset/train/masks\mask_1681.png,32682,1232,128,128,4,PNG
train,image_1682.png,mask_1682.png,data/dataset/train/images\image_1682.png,data/dataset/train/masks\mask_1682.png,28807,661,128,128,4,PNG
train,image_1685.png,mask_1685.png,data/dataset/train/images\image_1685.png,data/dataset/train/masks\mask_1685.png,26512,762,128,128,4,PNG
train,image_1687.png,mask_1687.png,data/dataset/train/images\image_1687.png,data/dataset/train/masks\mask_1687.png,24547,840,128,128,4,PNG
train,image_1688.png,mask_1688.png,data/dataset/train/images\image_1688.png,data/dataset/train/masks\mask_1688.png,26036,779,128,128,4,PNG
train,image_1695.png,mask_1695.png,data/dataset/train/images\image_1695.png,data/dataset/train/masks\mask_1695.png,28470,706,128,128,4,PNG
train,image_17.png,mask_17.png,data/dataset/train/images\image_17.png,data/dataset/train/masks\mask_17.png,24396,680,128,128,4,PNG
train,image_170.png,mask_170.png,data/dataset/train/images\image_170.png,data/dataset/train/masks\mask_170.png,31591,480,128,128,4,PNG
train,image_1702.png,mask_1702.png,data/dataset/train/images\image_1702.png,data/dataset/train/masks\mask_1702.png,27639,669,128,128,4,PNG
train,image_1703.png,mask_1703.png,data/dataset/train/images\image_1703.png,data/dataset/train/masks\mask_1703.png,27398,521,128,128,4,PNG
train,image_171.png,mask_171.png,data/dataset/train/images\image_171.png,data/dataset/train/masks\mask_171.png,32057,654,128,128,4,PNG
train,image_172.png,mask_172.png,data/dataset/train/images\image_172.png,data/dataset/train/masks\mask_172.png,29718,628,128,128,4,PNG
train,image_1725.png,mask_1725.png,data/dataset/train/images\image_1725.png,data/dataset/train/masks\mask_1725.png,30296,865,128,128,4,PNG
train,image_1726.png,mask_1726.png,data/dataset/train/images\image_1726.png,data/dataset/train/masks\mask_1726.png,30858,1031,128,128,4,PNG
train,image_1727.png,mask_1727.png,data/dataset/train/images\image_1727.png,data/dataset/train/masks\mask_1727.png,28524,1155,128,128,4,PNG
train,image_1728.png,mask_1728.png,data/dataset/train/images\image_1728.png,data/dataset/train/masks\mask_1728.png,28737,969,128,128,4,PNG
train,image_1729.png,mask_1729.png,data/dataset/train/images\image_1729.png,data/dataset/train/masks\mask_1729.png,28979,526,128,128,4,PNG
train,image_173.png,mask_173.png,data/dataset/train/images\image_173.png,data/dataset/train/masks\mask_173.png,26885,725,128,128,4,PNG
train,image_1731.png,mask_1731.png,data/dataset/train/images\image_1731.png,data/dataset/train/masks\mask_1731.png,27519,732,128,128,4,PNG
train,image_1732.png,mask_1732.png,data/dataset/train/images\image_1732.png,data/dataset/train/masks\mask_1732.png,26843,751,128,128,4,PNG
train,image_1733.png,mask_1733.png,data/dataset/train/images\image_1733.png,data/dataset/train/masks\mask_1733.png,31439,967,128,128,4,PNG
train,image_1735.png,mask_1735.png,data/dataset/train/images\image_1735.png,data/dataset/train/masks\mask_1735.png,27656,629,128,128,4,PNG
train,image_1738.png,mask_1738.png,data/dataset/train/images\image_1738.png,data/dataset/train/masks\mask_1738.png,26574,519,128,128,4,PNG
train,image_1739.png,mask_1739.png,data/dataset/train/images\image_1739.png,data/dataset/train/masks\mask_1739.png,27743,564,128,128,4,PNG
train,image_1740.png,mask_1740.png,data/dataset/train/images\image_1740.png,data/dataset/train/masks\mask_1740.png,28793,606,128,128,4,PNG
train,image_1743.png,mask_1743.png,data/dataset/train/images\image_1743.png,data/dataset/train/masks\mask_1743.png,26429,524,128,128,4,PNG
train,image_1747.png,mask_1747.png,data/dataset/train/images\image_1747.png,data/dataset/train/masks\mask_1747.png,22410,517,128,128,4,PNG
train,image_176.png,mask_176.png,data/dataset/train/images\image_176.png,data/dataset/train/masks\mask_176.png,26132,656,128,128,4,PNG
train,image_1766.png,mask_1766.png,data/dataset/train/images\image_1766.png,data/dataset/train/masks\mask_1766.png,30694,523,128,128,4,PNG
train,image_1767.png,mask_1767.png,data/dataset/train/images\image_1767.png,data/dataset/train/masks\mask_1767.png,30073,576,128,128,4,PNG
train,image_1768.png,mask_1768.png,data/dataset/train/images\image_1768.png,data/dataset/train/masks\mask_1768.png,26459,835,128,128,4,PNG
train,image_1769.png,mask_1769.png,data/dataset/train/images\image_1769.png,data/dataset/train/masks\mask_1769.png,27771,698,128,128,4,PNG
train,image_1770.png,mask_1770.png,data/dataset/train/images\image_1770.png,data/dataset/train/masks\mask_1770.png,29698,837,128,128,4,PNG
