acquisition_date,satellite,orbit_direction,relative_orbit,product_type,mode,polarization,footprint_intersects_aoi,source,source_url,product_id,notes
2025-08-01,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250801T122025_20250801T122052_000230_007980_8064.zip,SEN_IW_SLC__1SDV_20250801T122025_20250801T122052_000230_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-07-27,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250727T001150_20250727T001218_000230_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250727T001150_20250727T001218_000230_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-07-20,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250720T122025_20250720T122052_000229_007980_8064.zip,SEN_IW_SLC__1SDV_20250720T122025_20250720T122052_000229_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-07-15,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250715T001150_20250715T001218_000229_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250715T001150_20250715T001218_000229_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-07-08,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250708T122025_20250708T122052_000228_007980_8064.zip,SEN_IW_SLC__1SDV_20250708T122025_20250708T122052_000228_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-07-03,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250703T001150_20250703T001218_000228_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250703T001150_20250703T001218_000228_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-06-26,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250626T122025_20250626T122052_000227_007980_8064.zip,SEN_IW_SLC__1SDV_20250626T122025_20250626T122052_000227_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-06-21,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250621T001150_20250621T001218_000227_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250621T001150_20250621T001218_000227_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-06-14,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250614T122025_20250614T122052_000226_007980_8064.zip,SEN_IW_SLC__1SDV_20250614T122025_20250614T122052_000226_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-06-09,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250609T001150_20250609T001218_000226_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250609T001150_20250609T001218_000226_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-06-02,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250602T122025_20250602T122052_000225_007980_8064.zip,SEN_IW_SLC__1SDV_20250602T122025_20250602T122052_000225_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-05-28,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250528T001150_20250528T001218_000225_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250528T001150_20250528T001218_000225_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-05-21,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250521T122025_20250521T122052_000224_007980_8064.zip,SEN_IW_SLC__1SDV_20250521T122025_20250521T122052_000224_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-05-16,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250516T001150_20250516T001218_000224_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250516T001150_20250516T001218_000224_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-05-09,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250509T122025_20250509T122052_000223_007980_8064.zip,SEN_IW_SLC__1SDV_20250509T122025_20250509T122052_000223_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-05-04,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250504T001150_20250504T001218_000223_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250504T001150_20250504T001218_000223_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-04-27,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250427T122025_20250427T122052_000222_007980_8064.zip,SEN_IW_SLC__1SDV_20250427T122025_20250427T122052_000222_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-04-22,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250422T001150_20250422T001218_000222_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250422T001150_20250422T001218_000222_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-04-15,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250415T122025_20250415T122052_000221_007980_8064.zip,SEN_IW_SLC__1SDV_20250415T122025_20250415T122052_000221_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-04-10,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250410T001150_20250410T001218_000221_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250410T001150_20250410T001218_000221_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-04-03,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250403T122025_20250403T122052_000220_007980_8064.zip,SEN_IW_SLC__1SDV_20250403T122025_20250403T122052_000220_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-03-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250329T001150_20250329T001218_000220_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250329T001150_20250329T001218_000220_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-03-22,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250322T122025_20250322T122052_000219_007980_8064.zip,SEN_IW_SLC__1SDV_20250322T122025_20250322T122052_000219_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-03-17,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250317T001150_20250317T001218_000219_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250317T001150_20250317T001218_000219_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-03-10,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250310T122025_20250310T122052_000218_007980_8064.zip,SEN_IW_SLC__1SDV_20250310T122025_20250310T122052_000218_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-03-05,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250305T001150_20250305T001218_000218_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250305T001150_20250305T001218_000218_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-02-26,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250226T122025_20250226T122052_000217_007980_8064.zip,SEN_IW_SLC__1SDV_20250226T122025_20250226T122052_000217_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-02-21,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250221T001150_20250221T001218_000217_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250221T001150_20250221T001218_000217_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-02-14,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250214T122025_20250214T122052_000216_007980_8064.zip,SEN_IW_SLC__1SDV_20250214T122025_20250214T122052_000216_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-02-09,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250209T001150_20250209T001218_000216_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250209T001150_20250209T001218_000216_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-02-02,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250202T122025_20250202T122052_000215_007980_8064.zip,SEN_IW_SLC__1SDV_20250202T122025_20250202T122052_000215_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-01-28,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250128T001150_20250128T001218_000215_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250128T001150_20250128T001218_000215_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-01-21,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250121T122025_20250121T122052_000214_007980_8064.zip,SEN_IW_SLC__1SDV_20250121T122025_20250121T122052_000214_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-01-16,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250116T001150_20250116T001218_000214_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250116T001150_20250116T001218_000214_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2025-01-09,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250109T122025_20250109T122052_000213_007980_8064.zip,SEN_IW_SLC__1SDV_20250109T122025_20250109T122052_000213_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2025-01-04,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20250104T001150_20250104T001218_000213_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20250104T001150_20250104T001218_000213_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-12-28,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241228T122025_20241228T122052_000212_007980_8064.zip,SEN_IW_SLC__1SDV_20241228T122025_20241228T122052_000212_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-12-23,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241223T001150_20241223T001218_000212_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241223T001150_20241223T001218_000212_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-12-16,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241216T122025_20241216T122052_000211_007980_8064.zip,SEN_IW_SLC__1SDV_20241216T122025_20241216T122052_000211_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-12-11,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241211T001150_20241211T001218_000211_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241211T001150_20241211T001218_000211_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-12-04,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241204T122025_20241204T122052_000210_007980_8064.zip,SEN_IW_SLC__1SDV_20241204T122025_20241204T122052_000210_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-11-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241129T001150_20241129T001218_000210_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241129T001150_20241129T001218_000210_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-11-22,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241122T122025_20241122T122052_000209_007980_8064.zip,SEN_IW_SLC__1SDV_20241122T122025_20241122T122052_000209_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-11-17,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241117T001150_20241117T001218_000209_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241117T001150_20241117T001218_000209_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-11-10,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241110T122025_20241110T122052_000208_007980_8064.zip,SEN_IW_SLC__1SDV_20241110T122025_20241110T122052_000208_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-11-05,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241105T001150_20241105T001218_000208_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241105T001150_20241105T001218_000208_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-10-29,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241029T122025_20241029T122052_000207_007980_8064.zip,SEN_IW_SLC__1SDV_20241029T122025_20241029T122052_000207_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-10-24,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241024T001150_20241024T001218_000207_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241024T001150_20241024T001218_000207_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-10-17,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241017T122025_20241017T122052_000206_007980_8064.zip,SEN_IW_SLC__1SDV_20241017T122025_20241017T122052_000206_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-10-12,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241012T001150_20241012T001218_000206_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20241012T001150_20241012T001218_000206_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-10-05,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20241005T122025_20241005T122052_000205_007980_8064.zip,SEN_IW_SLC__1SDV_20241005T122025_20241005T122052_000205_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-09-30,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240930T001150_20240930T001218_000205_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240930T001150_20240930T001218_000205_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-09-23,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240923T122025_20240923T122052_000204_007980_8064.zip,SEN_IW_SLC__1SDV_20240923T122025_20240923T122052_000204_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-09-18,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240918T001150_20240918T001218_000204_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240918T001150_20240918T001218_000204_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-09-11,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240911T122025_20240911T122052_000203_007980_8064.zip,SEN_IW_SLC__1SDV_20240911T122025_20240911T122052_000203_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-09-06,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240906T001150_20240906T001218_000203_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240906T001150_20240906T001218_000203_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-08-30,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240830T122025_20240830T122052_000202_007980_8064.zip,SEN_IW_SLC__1SDV_20240830T122025_20240830T122052_000202_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-08-25,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240825T001150_20240825T001218_000202_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240825T001150_20240825T001218_000202_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-08-18,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240818T122025_20240818T122052_000201_007980_8064.zip,SEN_IW_SLC__1SDV_20240818T122025_20240818T122052_000201_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-08-13,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240813T001150_20240813T001218_000201_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240813T001150_20240813T001218_000201_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-08-06,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240806T122025_20240806T122052_000200_007980_8064.zip,SEN_IW_SLC__1SDV_20240806T122025_20240806T122052_000200_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-08-01,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240801T001150_20240801T001218_000200_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240801T001150_20240801T001218_000200_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2024-07-25,SENTINEL-1D,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240725T122025_20240725T122052_000199_007980_8064.zip,SEN_IW_SLC__1SDV_20240725T122025_20240725T122052_000199_007980_8064,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2024-07-20,SENTINEL-1D,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20240720T001150_20240720T001218_000199_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20240720T001150_20240720T001218_000199_00ABCD_1234,"Sentinel-1 SENTINEL-1D IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
